user_id,user_title,user_dob,user_state,user_reg_date
29621,Mrs,1974-12-03,Brandenburg,2016-06-18
29625,Mrs,1963-08-05,North Rhine-Westphalia,2015-02-17
29628,Mrs,NA,Hesse,2016-06-18
29630,Mrs,1933-12-26,Baden-Wuerttemberg,2016-06-18
29640,Mrs,1949-09-26,Berlin,2016-01-17
29641,Mrs,1965-10-11,Lower Saxony,2016-06-18
29649,Mrs,1949-11-21,Berlin,2015-02-17
29659,Mrs,1972-02-11,Bavaria,2016-06-18
29660,Mrs,1962-09-04,North Rhine-Westphalia,2015-02-17
29661,Mrs,1965-09-13,Thuringia,2016-03-12
29668,Mrs,NA,Lower Saxony,2015-02-17
29670,Mrs,NA,North Rhine-Westphalia,2016-06-19
29672,Mrs,1968-03-13,North Rhine-Westphalia,2015-02-17
29674,Mrs,1962-06-16,Bavaria,2015-02-17
29679,Mrs,1964-09-09,Bavaria,2016-06-19
29680,Mrs,1966-10-09,Hesse,2016-06-19
29683,Mrs,1976-11-24,Bavaria,2016-06-19
29686,Mrs,1974-11-07,Mecklenburg-Western Pomerania,2016-06-19
29689,Mrs,1968-10-27,North Rhine-Westphalia,2015-02-17
29699,Mrs,1965-06-09,Bavaria,2016-06-19
29705,Mr,1972-01-14,North Rhine-Westphalia,2016-06-19
29707,Mrs,1954-11-16,Baden-Wuerttemberg,2016-02-01
29713,Mrs,1952-06-24,Baden-Wuerttemberg,2016-06-19
29715,Mrs,1957-09-07,North Rhine-Westphalia,2016-06-19
29720,Mrs,1967-01-09,Bavaria,2015-02-17
29722,Mrs,1981-01-18,Baden-Wuerttemberg,2016-06-19
29723,Mrs,1966-12-07,Baden-Wuerttemberg,2015-07-06
29726,Mrs,1958-03-17,Hesse,2016-06-19
29732,Mrs,1979-05-21,Lower Saxony,2015-02-17
29733,Mrs,1959-05-06,Saxony,2015-02-17
29741,Mrs,1960-11-19,Thuringia,2016-01-12
29747,Mr,1972-09-06,Rhineland-Palatinate,2016-07-05
29748,Mrs,1945-12-18,Bavaria,2016-06-19
29749,Mrs,1969-02-20,North Rhine-Westphalia,2015-02-17
29752,Mrs,1976-02-23,North Rhine-Westphalia,2016-06-19
29753,Mrs,1967-02-21,North Rhine-Westphalia,2015-10-29
29759,Mrs,1966-04-25,Rhineland-Palatinate,2015-02-17
29760,Mrs,1954-03-07,Lower Saxony,2016-03-15
29775,Mrs,1963-06-19,Bavaria,2016-08-22
29782,Mrs,1973-01-01,North Rhine-Westphalia,2016-06-19
29787,Mrs,1967-01-11,Bavaria,2016-06-19
29790,Mrs,1952-11-02,Saxony-Anhalt,2016-08-15
29791,Mrs,1970-02-09,Bavaria,2015-02-17
29792,Mrs,1963-09-21,Lower Saxony,2015-02-17
29794,Mrs,1976-08-01,Berlin,2016-06-19
29796,Mrs,1949-11-21,North Rhine-Westphalia,2015-10-01
29804,Mrs,1965-12-29,Brandenburg,2016-08-13
29808,Mrs,1976-05-14,Schleswig-Holstein,2016-06-19
29810,Mrs,1966-12-23,Brandenburg,2015-10-07
29811,Mrs,1972-12-18,Thuringia,2016-07-12
29818,Mrs,NA,Baden-Wuerttemberg,2016-06-19
29825,Mrs,1970-12-30,Schleswig-Holstein,2016-07-28
29826,Mrs,1968-04-26,Bavaria,2015-08-22
29827,Mrs,1972-02-04,Hesse,2016-06-19
29830,Mrs,1963-03-09,Thuringia,2016-06-19
29831,Mrs,1962-02-06,Rhineland-Palatinate,2015-02-17
29833,Mrs,1980-10-30,Bavaria,2016-06-19
29834,Mrs,NA,Bavaria,2016-06-19
29837,Mrs,NA,North Rhine-Westphalia,2016-06-19
29842,Mrs,1985-08-28,Baden-Wuerttemberg,2015-08-23
29844,Mrs,1970-02-12,Baden-Wuerttemberg,2015-02-17
29854,Mrs,NA,Baden-Wuerttemberg,2016-06-18
29870,Mrs,NA,Lower Saxony,2016-06-20
29871,Mrs,1967-11-30,Saxony-Anhalt,2015-02-17
29872,Mrs,1969-02-17,North Rhine-Westphalia,2015-08-27
29876,Mrs,1961-11-23,Hesse,2016-06-20
29878,Mrs,1979-01-30,Baden-Wuerttemberg,2015-02-17
29880,Mrs,1951-08-23,Bavaria,2016-06-20
29883,Mrs,1974-11-07,Baden-Wuerttemberg,2015-02-25
29884,Mrs,1960-11-23,Hesse,2015-02-26
29886,Mrs,NA,Schleswig-Holstein,2016-06-20
29889,Mrs,NA,North Rhine-Westphalia,2015-02-17
29891,Mrs,1951-09-29,Lower Saxony,2016-06-20
29893,Mrs,NA,North Rhine-Westphalia,2016-06-20
29899,Mrs,1958-05-25,Baden-Wuerttemberg,2016-07-02
29901,Mrs,NA,Bavaria,2016-06-20
29911,Mrs,1971-06-25,Bavaria,2016-03-17
29923,Family,1963-02-13,Baden-Wuerttemberg,2015-09-25
29926,Mrs,1966-06-02,North Rhine-Westphalia,2016-06-20
29929,Mrs,1962-08-31,Baden-Wuerttemberg,2016-03-22
29939,Mrs,1963-10-08,Lower Saxony,2015-03-02
29941,Mrs,1965-07-31,Saxony,2015-02-17
29944,Mrs,1958-08-29,Bavaria,2015-12-10
29947,Mrs,1968-05-11,North Rhine-Westphalia,2015-02-17
29949,Mrs,1964-06-16,North Rhine-Westphalia,2016-06-20
29952,Mr,1950-02-14,Schleswig-Holstein,2016-06-20
29959,Mrs,NA,North Rhine-Westphalia,2016-03-23
29966,Mrs,1953-11-13,Baden-Wuerttemberg,2016-01-17
29967,Mrs,1962-07-02,Baden-Wuerttemberg,2015-02-17
29977,Mrs,1961-03-27,Mecklenburg-Western Pomerania,2016-02-18
29980,Mrs,1969-03-07,Bavaria,2015-02-17
29982,Mrs,NA,Lower Saxony,2016-04-28
29984,Mrs,NA,Hesse,2016-06-20
29988,Mrs,1962-09-11,North Rhine-Westphalia,2015-02-17
29992,Mrs,1955-02-21,Berlin,2016-02-02
29995,Mrs,1966-09-05,North Rhine-Westphalia,2015-02-17
29999,Mrs,1968-06-18,Saxony,2016-01-25
30000,Mrs,1966-06-12,Bavaria,2015-02-17
30011,Mrs,1954-01-10,Bavaria,2016-01-22
30023,Mrs,1963-02-24,North Rhine-Westphalia,2016-01-24
30026,Mrs,1968-03-28,Bavaria,2015-02-17
30034,Mrs,1958-08-25,Hamburg,2015-02-17
30037,Mrs,1969-10-18,Hamburg,2015-09-10
30038,Mrs,1975-07-14,Hesse,2016-06-20
30039,Mrs,1976-11-24,Rhineland-Palatinate,2015-06-03
30045,Mrs,NA,Lower Saxony,2016-06-20
30047,Mrs,1975-02-19,Saxony,2015-10-14
30048,Mrs,1954-06-23,Lower Saxony,2016-06-20
30052,Mrs,1957-09-25,Schleswig-Holstein,2016-06-20
30060,Mrs,1963-07-24,Lower Saxony,2015-02-17
30063,Mrs,1978-05-19,Bavaria,2015-02-17
30066,Mrs,1955-03-19,Schleswig-Holstein,2016-06-20
30068,Mrs,1966-12-05,North Rhine-Westphalia,2015-10-03
30069,Family,1945-06-20,Schleswig-Holstein,2015-10-20
30073,Mrs,1954-04-26,Hamburg,2016-06-23
30074,Mrs,1953-02-10,North Rhine-Westphalia,2015-02-17
30085,Mrs,1956-01-18,Baden-Wuerttemberg,2015-02-17
30087,Mr,1963-10-16,Baden-Wuerttemberg,2016-06-20
30090,Mrs,1978-12-06,North Rhine-Westphalia,2015-02-17
30091,Mrs,1958-01-28,Hamburg,2015-02-17
30093,Mrs,1981-06-12,Berlin,2016-06-20
30101,Mrs,1969-09-19,North Rhine-Westphalia,2015-02-17
30102,Mrs,1969-09-22,Lower Saxony,2016-06-20
30104,Mr,1958-09-20,Lower Saxony,2016-03-11
30105,Mrs,1956-03-05,Baden-Wuerttemberg,2015-02-17
30109,Mrs,1966-08-11,Lower Saxony,2015-02-17
30110,Mrs,1963-04-02,Thuringia,2015-02-17
30112,Mrs,1956-11-29,Mecklenburg-Western Pomerania,2016-06-21
30127,Mrs,1974-05-10,Saxony-Anhalt,2015-04-14
30130,Mrs,1960-10-08,Baden-Wuerttemberg,2015-02-17
30132,Mrs,1967-02-22,Lower Saxony,2015-02-17
30134,Mrs,1950-12-21,Hesse,2015-08-27
30137,Mrs,1951-11-30,Baden-Wuerttemberg,2015-02-17
30144,Mrs,1959-06-16,Baden-Wuerttemberg,2015-02-17
30146,Mr,1972-12-08,North Rhine-Westphalia,2016-06-21
30153,Mrs,1952-12-25,Hesse,2016-06-21
30154,Mrs,1962-03-29,Saxony-Anhalt,2016-06-21
30158,Mrs,1967-05-10,Baden-Wuerttemberg,2015-10-13
30159,Mrs,1968-08-10,North Rhine-Westphalia,2016-06-21
30160,Mrs,1956-11-21,Berlin,2015-02-17
30166,Mrs,1958-05-09,Baden-Wuerttemberg,2016-01-17
30168,Mrs,1951-06-27,North Rhine-Westphalia,2016-07-08
30169,Mrs,1965-12-28,Lower Saxony,2016-06-25
30181,Mrs,1963-08-19,Lower Saxony,2016-06-21
30184,Mrs,1970-04-08,Berlin,2016-06-21
30185,Mrs,NA,North Rhine-Westphalia,2016-06-21
30187,Mrs,1967-02-12,Lower Saxony,2015-02-17
30188,Mrs,1963-11-30,Bavaria,2016-06-21
30190,Mrs,1958-10-28,North Rhine-Westphalia,2015-02-17
30194,Mrs,1949-07-01,Hesse,2016-06-21
30195,Mr,1941-10-12,Mecklenburg-Western Pomerania,2015-02-17
30196,Mrs,1984-06-22,Lower Saxony,2016-06-21
30203,Mrs,1980-06-12,North Rhine-Westphalia,2016-06-21
30204,Mrs,NA,Bremen,2016-06-21
30208,Mrs,1969-04-25,North Rhine-Westphalia,2015-02-17
30209,Mrs,1911-11-21,Baden-Wuerttemberg,2016-06-21
30211,Mrs,1955-08-06,North Rhine-Westphalia,2016-06-21
30219,Mrs,1967-04-18,Lower Saxony,2015-02-17
30220,Mrs,1976-04-20,Hesse,2015-02-17
30221,Mrs,NA,Brandenburg,2016-06-21
30226,Mrs,NA,Schleswig-Holstein,2016-06-21
30228,Mrs,1965-06-03,Baden-Wuerttemberg,2015-02-17
30232,Mrs,1968-03-28,North Rhine-Westphalia,2016-06-21
30233,Mrs,1971-04-25,Baden-Wuerttemberg,2016-06-21
30237,Mrs,1949-11-21,Saxony,2015-03-21
30239,Mrs,1968-12-08,Schleswig-Holstein,2016-08-10
30243,Mrs,1959-10-21,Saxony,2016-06-21
30246,Mr,1949-12-05,Bavaria,2015-08-04
30247,Mrs,1953-04-20,Lower Saxony,2015-02-17
30248,Mrs,1968-03-27,Saxony,2016-06-21
30251,Mrs,1967-03-09,North Rhine-Westphalia,2015-02-17
30253,Mrs,1956-02-23,Hesse,2015-02-17
30258,Mrs,1953-08-21,Schleswig-Holstein,2015-06-27
30267,Mrs,1970-12-26,Lower Saxony,2015-02-17
30268,Mrs,1960-09-11,Rhineland-Palatinate,2016-06-21
30274,Mr,1957-04-07,Lower Saxony,2016-06-21
30275,Mrs,1944-10-12,Berlin,2015-02-17
30277,Mrs,NA,Lower Saxony,2016-07-06
30280,Mrs,1966-01-08,North Rhine-Westphalia,2016-06-09
30282,Mrs,1972-05-31,Mecklenburg-Western Pomerania,2016-06-21
30287,Mrs,1960-07-09,Lower Saxony,2015-02-17
30289,Mrs,1959-06-21,Bavaria,2016-03-02
30292,Mrs,1953-02-02,Bavaria,2016-06-30
30295,Mrs,1958-08-24,Baden-Wuerttemberg,2015-02-17
30298,Mrs,1944-03-10,Hamburg,2015-02-17
30304,Mrs,1949-11-21,North Rhine-Westphalia,2016-06-21
30305,Mrs,1949-03-01,North Rhine-Westphalia,2016-07-01
30309,Mrs,1962-03-23,Baden-Wuerttemberg,2015-10-22
30320,Mrs,NA,Hesse,2016-02-24
30321,Mrs,1900-11-21,Mecklenburg-Western Pomerania,2015-06-26
30323,Mrs,1968-02-01,Bavaria,2016-06-21
30327,Mrs,1954-05-06,Lower Saxony,2016-06-21
30329,Mrs,1968-08-16,Bavaria,2016-08-20
30335,Mrs,1971-11-25,Baden-Wuerttemberg,2016-06-21
30336,Mrs,1989-12-11,Lower Saxony,2016-06-21
30339,Mrs,1954-01-14,North Rhine-Westphalia,2016-06-01
30342,Mrs,1977-11-24,Lower Saxony,2016-06-21
30344,Mrs,1958-04-24,North Rhine-Westphalia,2015-02-17
30346,Mrs,1972-07-12,North Rhine-Westphalia,2015-02-17
30347,Mrs,1956-03-07,North Rhine-Westphalia,2015-04-27
30348,Mrs,1969-12-13,Brandenburg,2015-05-06
30350,Mrs,1956-03-29,North Rhine-Westphalia,2016-06-22
30354,Mrs,1963-03-15,North Rhine-Westphalia,2015-02-17
30357,Mrs,1957-06-12,Berlin,2016-01-29
30365,Mrs,1975-01-09,Saxony,2016-06-22
30366,Mrs,1972-05-08,Lower Saxony,2015-02-17
30373,Mrs,1975-04-12,Brandenburg,2016-06-22
30376,Mrs,1947-08-08,Lower Saxony,2016-06-22
30377,Mrs,1959-08-06,Saxony,2016-06-22
30382,Mrs,NA,Rhineland-Palatinate,2016-03-25
30389,Mrs,1975-10-15,Bavaria,2016-02-07
30392,Mrs,1968-05-05,Hesse,2016-06-22
30393,Mrs,1962-10-22,Lower Saxony,2016-06-22
30402,Mrs,1940-11-19,Baden-Wuerttemberg,2016-06-22
30404,Mr,NA,North Rhine-Westphalia,2016-06-22
30410,Mrs,1979-12-21,Bavaria,2015-02-17
30413,Mrs,1961-02-04,North Rhine-Westphalia,2016-06-22
30416,Mrs,1967-02-02,Lower Saxony,2016-06-22
30417,Mrs,1973-06-08,North Rhine-Westphalia,2015-02-17
30422,Mrs,1967-02-06,Bavaria,2015-02-17
30424,Mr,1958-11-30,Berlin,2015-02-17
30427,Mrs,1955-02-19,Lower Saxony,2015-02-17
30428,Mrs,1952-06-10,Rhineland-Palatinate,2015-05-29
30429,Mrs,1955-02-04,Schleswig-Holstein,2016-07-15
30436,Mrs,1956-02-24,North Rhine-Westphalia,2016-02-27
30439,Mrs,1974-09-25,North Rhine-Westphalia,2015-02-17
30441,Mrs,1979-04-21,Lower Saxony,2016-06-22
30442,Mr,NA,North Rhine-Westphalia,2016-06-22
30443,Mrs,1960-06-22,North Rhine-Westphalia,2015-02-17
30446,Mrs,1967-07-20,Rhineland-Palatinate,2016-06-22
30448,Mrs,1956-12-18,North Rhine-Westphalia,2016-06-22
30450,Mrs,1957-07-26,North Rhine-Westphalia,2015-11-18
30451,Mrs,1953-08-05,North Rhine-Westphalia,2015-03-04
30453,Mrs,1964-06-05,Baden-Wuerttemberg,2016-03-14
30460,Mrs,1957-07-23,North Rhine-Westphalia,2015-02-17
30461,Mr,NA,Bavaria,2016-06-30
30463,Mrs,1952-06-18,Baden-Wuerttemberg,2016-06-22
30465,Mrs,1966-01-01,Lower Saxony,2015-02-17
30471,Mrs,1953-03-28,North Rhine-Westphalia,2016-06-22
30473,Mrs,1967-09-09,Hesse,2016-05-06
30476,Mrs,1956-01-18,North Rhine-Westphalia,2015-02-17
30482,Mrs,1956-12-12,Lower Saxony,2015-02-17
30483,Mrs,1949-04-27,Schleswig-Holstein,2016-09-09
30485,Mr,NA,Hesse,2016-06-22
30486,Mrs,1956-01-19,Bavaria,2016-06-22
30489,Mrs,1960-11-03,Bavaria,2015-02-17
30491,Mrs,NA,Mecklenburg-Western Pomerania,2016-06-22
30493,Mrs,1962-01-08,Berlin,2016-07-18
30496,Mrs,1962-01-20,Baden-Wuerttemberg,2015-09-25
30497,Mrs,1963-04-30,Bavaria,2015-02-17
30508,Mrs,1965-08-28,North Rhine-Westphalia,2016-06-22
30510,Mrs,1965-06-26,Rhineland-Palatinate,2015-10-30
30513,Mr,1967-05-20,Rhineland-Palatinate,2016-06-22
30521,Mrs,NA,Bavaria,2016-07-29
30523,Mrs,1958-09-26,Hesse,2015-10-06
30525,Mrs,1959-11-03,Bavaria,2015-02-17
30526,Mrs,1955-02-06,Baden-Wuerttemberg,2015-02-17
30527,Mrs,1959-08-18,Schleswig-Holstein,2015-02-17
30529,Mrs,1972-04-07,Lower Saxony,2015-02-17
30530,Mr,1955-06-07,Baden-Wuerttemberg,2016-06-22
30532,Mrs,1960-04-10,Rhineland-Palatinate,2016-06-22
30533,Mrs,1956-10-23,Brandenburg,2015-02-17
30534,Mrs,1949-02-04,Lower Saxony,2015-02-17
30536,Mrs,1951-06-30,Berlin,2015-08-31
30538,Mrs,1960-03-26,North Rhine-Westphalia,2016-06-22
30539,Mrs,1969-11-04,Rhineland-Palatinate,2016-06-22
30549,Mrs,1950-09-05,North Rhine-Westphalia,2015-08-21
30551,Mrs,1965-05-24,Thuringia,2016-06-22
30553,Mrs,1979-03-25,Bavaria,2016-06-22
30554,Mrs,1958-08-06,Schleswig-Holstein,2015-02-17
30558,Mrs,1948-05-10,Saxony,2015-02-17
30562,Mrs,1983-07-03,Mecklenburg-Western Pomerania,2016-06-22
30564,Mrs,1962-11-06,Baden-Wuerttemberg,2016-06-22
30572,Mrs,1955-01-27,Bavaria,2016-06-22
30573,Mrs,1974-05-10,Lower Saxony,2016-08-20
30576,Mrs,1967-03-14,Lower Saxony,2016-06-23
30577,Mrs,1962-05-20,Thuringia,2016-08-22
30578,Mrs,1963-07-31,Bavaria,2016-07-11
30580,Mrs,1962-05-22,Saxony-Anhalt,2015-02-17
30586,Mrs,NA,Brandenburg,2015-02-17
30589,Mrs,1958-04-19,Lower Saxony,2015-10-04
30595,Mrs,NA,North Rhine-Westphalia,2016-06-23
30603,Mrs,1967-04-11,Saxony,2015-02-17
30607,Mr,NA,Thuringia,2016-06-23
30613,Mrs,1951-11-21,Lower Saxony,2016-06-23
30614,Mrs,NA,Rhineland-Palatinate,2016-02-16
30619,Mrs,1975-10-30,North Rhine-Westphalia,2016-06-20
30621,Mrs,1969-08-04,Bavaria,2016-06-23
30622,Mrs,NA,Berlin,2015-02-17
30626,Mrs,1965-08-20,Berlin,2016-06-23
30630,Mrs,1964-12-22,Lower Saxony,2015-02-17
30631,Mrs,1959-03-02,North Rhine-Westphalia,2016-08-13
30632,Mrs,1961-04-15,North Rhine-Westphalia,2015-10-07
30633,Mrs,1953-01-08,Hamburg,2015-02-17
30634,Mrs,1965-06-28,Bavaria,2016-06-23
30636,Mrs,1986-06-01,North Rhine-Westphalia,2016-06-23
30639,Mrs,1977-04-06,Saxony,2016-03-18
30641,Mrs,1957-04-13,Baden-Wuerttemberg,2015-02-17
30642,Mrs,1967-12-16,Baden-Wuerttemberg,2015-02-17
30646,Mrs,1963-02-13,Bavaria,2015-11-29
30647,Mrs,1961-10-31,North Rhine-Westphalia,2015-04-14
30649,Mrs,1949-11-21,Bavaria,2015-08-25
30654,Mrs,1962-01-07,Hamburg,2016-07-03
30659,Mrs,1963-06-08,Baden-Wuerttemberg,2016-06-23
30661,Mrs,1968-01-31,Lower Saxony,2016-06-23
30663,Mrs,1949-02-08,North Rhine-Westphalia,2016-06-23
30664,Mrs,1962-12-18,North Rhine-Westphalia,2015-02-17
30666,Mrs,1969-10-15,North Rhine-Westphalia,2016-06-23
30669,Mrs,1960-06-09,Bremen,2016-06-23
30673,Mrs,1960-11-15,Schleswig-Holstein,2016-06-23
30679,Mrs,1959-11-11,North Rhine-Westphalia,2016-06-23
30684,Mrs,1937-06-16,Bavaria,2016-06-23
30689,Mrs,1954-06-04,Rhineland-Palatinate,2015-04-30
30690,Mrs,1965-10-28,Hesse,2015-02-17
30692,Mrs,1967-11-13,Rhineland-Palatinate,2015-03-15
30693,Mrs,1962-07-25,North Rhine-Westphalia,2015-10-10
30696,Mrs,1960-12-19,Hesse,2015-02-17
30700,Mrs,1974-03-18,Rhineland-Palatinate,2016-01-14
30701,Mrs,1965-08-12,North Rhine-Westphalia,2015-02-17
30703,Mrs,1969-09-05,Bavaria,2015-02-17
30704,Mrs,1960-01-07,North Rhine-Westphalia,2016-08-05
30705,Mrs,1978-03-23,Lower Saxony,2015-08-14
30706,Mrs,1972-09-06,Lower Saxony,2016-06-23
30710,Mrs,1963-01-12,North Rhine-Westphalia,2015-02-17
30712,Mrs,1965-10-12,Rhineland-Palatinate,2015-11-30
30713,Mrs,1972-07-18,Lower Saxony,2015-02-17
30714,Mrs,1968-06-26,Hesse,2015-02-17
30715,Mrs,1959-11-30,Lower Saxony,2015-04-11
30716,Mrs,1969-05-27,Bavaria,2016-08-14
30718,Mrs,1964-06-13,Saxony,2015-07-11
30720,Mrs,1963-03-06,Bavaria,2015-02-17
30721,Mrs,1950-01-05,Lower Saxony,2015-02-17
30724,Mrs,1961-09-20,Schleswig-Holstein,2016-09-05
30730,Mrs,1962-09-16,Schleswig-Holstein,2016-06-23
30733,Mrs,1949-05-30,Bavaria,2016-01-28
30736,Mrs,1962-02-09,Lower Saxony,2016-06-23
30748,Mrs,1976-05-25,Berlin,2016-06-30
30749,Mrs,1970-07-07,Saxony,2016-01-21
30750,Mrs,1961-03-20,North Rhine-Westphalia,2015-02-17
30751,Mrs,1957-09-30,Bavaria,2015-12-12
30752,Mrs,1954-03-02,Mecklenburg-Western Pomerania,2016-06-23
30754,Mrs,1953-11-06,Lower Saxony,2015-02-17
30756,Mrs,1968-03-08,Baden-Wuerttemberg,2016-06-23
30762,Mrs,1960-11-20,Berlin,2015-02-17
30765,Mrs,1954-08-27,North Rhine-Westphalia,2016-01-28
30766,Mrs,1961-10-07,Schleswig-Holstein,2016-01-13
30769,Mrs,1958-08-11,North Rhine-Westphalia,2015-02-17
30776,Mrs,1964-06-24,Lower Saxony,2015-02-17
30781,Mrs,1971-02-01,Bavaria,2015-02-17
30782,Mrs,1943-12-22,Saxony,2016-06-23
30783,Mrs,1963-09-24,Bavaria,2016-03-25
30788,Mrs,1980-04-01,Lower Saxony,2016-02-09
30796,Mrs,1970-04-02,North Rhine-Westphalia,2016-02-19
30800,Mrs,1963-07-24,North Rhine-Westphalia,2015-02-17
30801,Mrs,1969-05-27,North Rhine-Westphalia,2016-06-23
30803,Mrs,1962-07-26,North Rhine-Westphalia,2015-02-17
30808,Mrs,1967-09-22,Baden-Wuerttemberg,2016-06-28
30817,Mrs,1948-10-01,Lower Saxony,2016-06-23
30822,Mrs,1969-04-17,Saxony,2016-06-23
30823,Mrs,1970-04-22,Baden-Wuerttemberg,2015-03-15
30824,Mrs,NA,Lower Saxony,2016-06-23
30826,Mrs,1964-04-27,Baden-Wuerttemberg,2015-02-17
30827,Mrs,NA,Hamburg,2016-02-09
30828,Mrs,1966-05-13,Lower Saxony,2016-01-21
30829,Mrs,1968-06-24,Lower Saxony,2015-02-17
30830,Mrs,1969-11-03,Bavaria,2016-06-24
30831,Mrs,1964-11-30,Baden-Wuerttemberg,2016-06-24
30832,Family,1963-04-19,Berlin,2015-08-24
30834,Mrs,1970-05-12,Bavaria,2015-02-17
30835,Mrs,1951-09-05,Baden-Wuerttemberg,2015-12-29
30837,Mrs,1963-02-28,Bavaria,2016-06-24
30840,Mrs,1966-09-15,North Rhine-Westphalia,2016-02-21
30842,not reported,1957-09-10,Bavaria,2016-06-24
30843,Mrs,1960-07-13,Baden-Wuerttemberg,2015-02-17
30844,Mrs,1949-10-02,Bavaria,2015-03-18
30845,Mrs,NA,Baden-Wuerttemberg,2016-06-24
30846,Mrs,1971-11-10,Schleswig-Holstein,2015-02-17
30849,Mrs,1963-01-27,Lower Saxony,2015-02-25
30850,Mrs,1967-11-04,Saxony,2015-02-17
30851,Mrs,1962-04-05,North Rhine-Westphalia,2015-08-29
30852,Mrs,1969-03-30,Saxony,2015-06-21
30853,Mrs,1961-04-23,Bavaria,2016-01-29
30854,Mrs,1970-07-31,North Rhine-Westphalia,2016-03-19
30855,Mrs,1964-03-24,North Rhine-Westphalia,2015-02-17
30856,Mrs,1968-06-30,Bavaria,2016-06-24
30859,Mrs,1970-05-17,Brandenburg,2015-04-23
30860,Mrs,1949-04-20,Brandenburg,2016-02-26
30861,Mrs,1970-05-09,Bavaria,2015-02-17
30863,Mrs,1960-08-29,Baden-Wuerttemberg,2015-02-17
30864,Mrs,1965-07-15,Thuringia,2015-02-17
30866,Mrs,1958-12-27,Bavaria,2015-02-17
30867,Mrs,1968-06-05,North Rhine-Westphalia,2016-01-31
30868,Mrs,1948-01-08,North Rhine-Westphalia,2015-02-17
30869,Mrs,1974-01-27,Schleswig-Holstein,2015-08-11
30870,Mrs,1958-11-20,Thuringia,2016-06-24
30871,Mrs,1947-11-17,Schleswig-Holstein,2016-06-24
30872,Mr,NA,North Rhine-Westphalia,2016-06-24
30873,Mrs,1960-12-26,Baden-Wuerttemberg,2015-03-10
30875,Mrs,1967-02-27,Schleswig-Holstein,2015-12-07
30876,Mrs,1958-02-18,Lower Saxony,2015-02-27
30878,Mrs,1970-11-11,North Rhine-Westphalia,2016-02-23
30879,Mrs,1941-06-25,Schleswig-Holstein,2016-03-29
30880,Mrs,1974-03-31,Baden-Wuerttemberg,2015-05-08
30883,Mrs,1962-04-09,Hesse,2016-06-24
30884,Mrs,1965-08-11,Brandenburg,2015-02-17
30886,Mrs,1964-09-18,Saxony-Anhalt,2015-02-17
30887,Mrs,NA,Schleswig-Holstein,2016-03-25
30888,Mrs,1972-02-27,Bavaria,2016-01-26
30889,Mrs,1971-12-10,Baden-Wuerttemberg,2015-03-03
30890,Mrs,1957-07-04,North Rhine-Westphalia,2016-01-28
30891,Mrs,1962-04-22,Schleswig-Holstein,2016-08-13
30892,Mrs,1966-05-10,Bavaria,2016-06-24
30893,Mrs,1973-12-10,North Rhine-Westphalia,2015-02-17
30894,Mrs,1945-04-15,North Rhine-Westphalia,2015-11-07
30896,Mrs,1981-07-13,Saxony-Anhalt,2015-05-19
30897,Mrs,1964-02-01,Hesse,2015-12-17
30898,Mrs,1957-09-02,Bavaria,2015-03-11
30899,Mrs,1949-11-21,Saxony,2015-12-19
30900,Mrs,1973-09-12,North Rhine-Westphalia,2015-05-11
30901,Mrs,1957-01-18,Hamburg,2016-06-28
30903,Mrs,1967-02-02,Rhineland-Palatinate,2016-01-12
30904,Mrs,1974-03-03,Hesse,2015-02-17
30905,Mr,1968-03-25,North Rhine-Westphalia,2015-02-17
30906,Mrs,NA,Hesse,2016-06-24
30907,Mrs,1966-03-30,Lower Saxony,2015-02-17
30908,Mrs,1962-09-17,Bremen,2016-06-24
30909,Mrs,NA,Mecklenburg-Western Pomerania,2016-06-24
30911,Mrs,1970-08-10,Bavaria,2016-06-24
30912,Mr,1974-04-23,Bavaria,2016-01-21
30913,Mrs,1957-10-22,Baden-Wuerttemberg,2015-02-17
30914,Mrs,NA,North Rhine-Westphalia,2016-06-24
30915,Mrs,NA,Bavaria,2015-02-17
30919,Mrs,1978-07-05,Saxony,2015-02-17
30920,Mrs,1952-05-24,Bavaria,2015-02-17
30921,Mr,1972-10-21,North Rhine-Westphalia,2015-12-07
30923,Mrs,1962-05-20,Baden-Wuerttemberg,2015-02-17
30924,Mrs,1975-09-25,Berlin,2016-06-24
30925,Mrs,1961-07-24,Bavaria,2015-02-17
30926,Mrs,1957-12-08,Lower Saxony,2015-05-14
30927,Mrs,1955-12-18,North Rhine-Westphalia,2015-04-28
30928,Mrs,1946-04-30,North Rhine-Westphalia,2015-08-01
30929,Mrs,1957-12-16,North Rhine-Westphalia,2015-02-17
30931,Mr,1970-03-29,North Rhine-Westphalia,2015-02-17
30936,Mrs,1954-02-28,Baden-Wuerttemberg,2016-02-03
30937,Mrs,1956-01-12,Lower Saxony,2015-07-01
30938,Mrs,1967-10-18,Lower Saxony,2015-02-17
30941,Mrs,1962-06-25,North Rhine-Westphalia,2016-06-26
30945,Mrs,1967-11-24,North Rhine-Westphalia,2016-06-25
30947,Mrs,1966-11-22,Lower Saxony,2016-06-25
30948,Mrs,1948-06-03,North Rhine-Westphalia,2015-02-17
30950,Mrs,1955-01-23,North Rhine-Westphalia,2015-02-17
30951,Mrs,1976-11-05,Rhineland-Palatinate,2015-12-12
30952,Mrs,1964-07-02,Saxony,2015-02-17
